as_of,machineID,component,risk_rise_from_days,risk_rise_to_days,risk_rise_mid_days,decision_horizon_days,p_at_decision_horizon,model_version,calibrated
2015-11-16,46,comp4,7.594353916362575,12.321555429574882,9.803888573937208,24,0.03899099125950649,fp_v1,False
2015-11-16,47,comp1,7.739636715023734,30.671577667880783,21.19164737112421,8,0.04514591287769927,fp_v1,False
2015-11-16,47,comp2,14.770970502925396,37.262722634229554,22.584709953218415,42,0.3412338835878117,fp_v1,False
2015-11-16,47,comp3,9.117375676770118,39.266362377346525,35.16590594336631,16,0.3103527139257947,fp_v1,False
2015-11-16,47,comp4,7.598321350048072,12.322061769215424,9.80515442303856,24,0.03899099125950649,fp_v1,False
2015-11-16,48,comp1,18.622770184389935,36.84607033561481,29.72034885404648,8,0.00419989222612747,fp_v1,False
2015-11-16,48,comp2,21.011479150328167,29.096006076214383,23.0644379327006,42,0.20820849572728717,fp_v1,False
2015-11-16,48,comp3,3.4035088871069026,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-11-16,48,comp4,7.4712997391312115,12.216479928763327,9.541199821908318,24,0.03998162908694265,fp_v1,False
2015-11-16,49,comp1,16.939814148558607,24.193809855690365,21.728944497687838,8,0.006166803427272994,fp_v1,False
2015-11-16,49,comp2,10.225639058634837,33.18200150660478,14.477501775132808,42,0.2852368015130057,fp_v1,False
2015-11-16,49,comp3,4.674236450868724,36.84456536863496,14.817924780600324,16,0.04400794510504744,fp_v1,False
2015-11-16,49,comp4,13.396808863274616,27.275165699295393,24.99149358080002,24,0.17207827348638272,fp_v1,False
2015-11-16,50,comp1,10.449926451978005,36.80713534584056,18.195361051705625,8,0.006579082407349508,fp_v1,False
2015-11-16,50,comp2,13.22466676713135,35.82422955845624,25.096399026850577,42,0.32414384491967163,fp_v1,False
2015-11-16,50,comp3,3.355065639017218,15.241028591138864,14.102571477847158,16,0.04400422722457172,fp_v1,False
2015-11-16,50,comp4,7.598321350048072,12.322061769215424,9.80515442303856,24,0.03899099125950649,fp_v1,False
2015-11-16,51,comp1,18.66829984827313,35.24227244144372,26.343021425853046,8,0.0030490974389987754,fp_v1,False
2015-11-16,51,comp2,14.97819932128489,37.05281451092063,20.34183654670396,42,0.5776507885593395,fp_v1,False
2015-11-16,51,comp3,3.4035088871069026,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-11-16,51,comp4,10.141456784183767,19.67662314406033,14.651873604207232,24,0.23771964660424325,fp_v1,False
2015-11-16,52,comp1,18.666323314635026,36.84607033561481,29.72034885404648,8,0.0030390063674777547,fp_v1,False
2015-11-16,52,comp2,14.792599152082527,38.43934247212974,22.40913491672817,42,0.5223706409339578,fp_v1,False
2015-11-16,52,comp3,3.4069186594162995,15.246482666961601,14.116206667404002,16,0.04400422722457172,fp_v1,False
2015-11-16,52,comp4,8.124956584512343,30.82585706215737,11.918555746836468,24,0.03906079015993239,fp_v1,False
2015-11-16,53,comp1,17.920636758287294,35.90634394881949,26.886993879581453,8,0.0031080635304436975,fp_v1,False
2015-11-16,53,comp2,15.763796369180286,29.10008917019657,23.65772519054928,42,0.20820849572728717,fp_v1,False
2015-11-16,53,comp3,3.39997233430637,15.245443712607795,14.113609281519485,16,0.04400422722457172,fp_v1,False
2015-11-16,53,comp4,7.5913169517487225,12.321522536275967,9.803806340689919,24,0.03981551352761152,fp_v1,False
2015-11-16,54,comp1,18.629449281140182,36.84607033561481,29.72034885404648,8,0.003055097005419557,fp_v1,False
2015-11-16,54,comp2,21.03789598098021,29.096006076214383,25.56461927552155,42,0.20820849572728717,fp_v1,False
2015-11-16,54,comp3,19.93377030147274,37.83016300212653,28.535882258367323,16,0.05003024413693511,fp_v1,False
2015-11-16,54,comp4,7.6213183900872155,12.33790425690718,9.844760642267948,24,0.03998162908694265,fp_v1,False
2015-11-16,55,comp1,1.4000000000000001,5.6000000000000005,3.5,8,0.5023612483140739,fp_v1,False
2015-11-16,55,comp2,8.302864796127457,13.54341177272896,10.923138284428209,42,0.6159742302278717,fp_v1,False
2015-11-16,55,comp3,3.4035088871069026,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-11-16,55,comp4,17.061818490934595,32.76079809451054,29.40199523627636,24,0.21005337770193044,fp_v1,False
2015-11-16,56,comp1,18.666323314635026,36.84607033561481,29.72034885404648,8,0.0030390063674777547,fp_v1,False
2015-11-16,56,comp2,13.929619243252885,38.781850818430115,23.449274959841425,42,0.5524679847242121,fp_v1,False
2015-11-16,56,comp3,24.533918642196515,31.183670294504243,26.934499224569663,16,0.04400794510504744,fp_v1,False
2015-11-16,56,comp4,7.621222284687957,12.33790425690718,9.844760642267948,24,0.03998162908694265,fp_v1,False
2015-11-16,57,comp1,18.666323314635026,35.66069003482177,29.325454317193078,8,0.0030390063674777547,fp_v1,False
2015-11-16,57,comp2,3.238573302499784,25.92376470574278,15.285347660193402,42,0.25686103142970923,fp_v1,False
2015-11-16,57,comp3,3.39997233430637,15.246183024135913,14.115457560339781,16,0.04400422722457172,fp_v1,False
2015-11-16,57,comp4,7.582445249896997,12.321555429574882,9.803888573937208,24,0.03899099125950649,fp_v1,False
2015-11-16,58,comp1,9.112979013573247,12.778244753393313,10.945611883483279,8,0.008426281220705512,fp_v1,False
2015-11-16,58,comp2,13.839624895244715,39.721392927086356,36.30348231771588,42,0.7290168570416096,fp_v1,False
2015-11-16,58,comp3,25.06812270317775,38.49068714695207,27.781452569901436,16,0.04400794510504744,fp_v1,False
2015-11-16,58,comp4,7.5937050117760005,12.318741598460015,9.796853996150038,24,0.03899099125950649,fp_v1,False
2015-11-16,59,comp1,18.647361552374964,35.508400891987996,29.451929211122913,8,0.0035708183183466293,fp_v1,False
2015-11-16,59,comp2,14.561725661836615,30.817335205924838,15.489075905452609,42,0.27014272191041383,fp_v1,False
2015-11-16,59,comp3,3.39997233430637,15.246183024135913,14.115457560339781,16,0.04400422722457172,fp_v1,False
2015-11-16,59,comp4,13.984234275885203,23.561052382092853,20.653120185856377,24,0.4767683769040911,fp_v1,False
2015-11-16,60,comp1,11.167178449794992,31.947487948135443,18.669339567036275,8,0.006125029320637097,fp_v1,False
2015-11-16,60,comp2,10.33484013201181,23.160370593785572,14.34050820810678,42,0.24697228948933006,fp_v1,False
2015-11-16,60,comp3,3.4035088871069026,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-11-16,60,comp4,7.598321350048072,12.322061769215424,9.80515442303856,24,0.03899099125950649,fp_v1,False
2015-11-16,61,comp1,18.650168655724556,27.09693735300054,24.834331770225056,8,0.004414631391433095,fp_v1,False
2015-11-16,61,comp2,9.127661851391395,38.50405173243115,23.266441557688438,42,0.49929426134660915,fp_v1,False
2015-11-16,61,comp3,3.4035088871069026,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-11-16,61,comp4,7.591201848182074,12.320881620190017,9.80220405047504,24,0.03981551352761152,fp_v1,False
2015-11-16,62,comp1,18.746997862653124,30.085328284734818,25.57466441514581,8,0.003055097005419557,fp_v1,False
2015-11-16,62,comp2,21.011336077528217,28.5751943853438,23.03870737713566,42,0.20820849572728717,fp_v1,False
2015-11-16,62,comp3,3.4069186594162995,15.246482666961601,14.116206667404002,16,0.04400422722457172,fp_v1,False
2015-11-16,62,comp4,13.846086120787614,29.885270327344365,20.71042307440952,24,0.44771416519941715,fp_v1,False
2015-11-16,63,comp1,18.603578458419896,36.84607033561481,29.72034885404648,8,0.003055097005419557,fp_v1,False
2015-11-16,63,comp2,21.678304281919775,38.96124762041063,23.73117878085377,42,0.4093428378286534,fp_v1,False
2015-11-16,63,comp3,3.326224779676304,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-11-16,63,comp4,12.473889166653738,23.207703242929085,22.015669278500187,24,0.15973623253187746,fp_v1,False
2015-11-16,64,comp1,2.2870316138827977,22.45302135025033,5.717579034706994,8,0.15196843286242281,fp_v1,False
2015-11-16,64,comp2,15.0417491199636,29.759634282930264,22.984838970181134,42,0.2167401418441932,fp_v1,False
2015-11-16,64,comp3,3.39997233430637,15.245443712607795,14.113609281519485,16,0.04400422722457172,fp_v1,False
2015-11-16,64,comp4,16.06495308849826,20.646524473240305,18.35573878086928,24,0.496043787710304,fp_v1,False
2015-11-16,65,comp1,9.41537438764172,14.01892869234609,11.715011365797746,8,0.0050911128006532885,fp_v1,False
2015-11-16,65,comp2,10.527442036808088,36.7362860576046,15.539748531459383,42,0.6790131641791444,fp_v1,False
2015-11-16,65,comp3,3.4035088871069026,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-11-16,65,comp4,16.472934108257885,26.234233627177872,23.449346743625046,24,0.27709073856686045,fp_v1,False
2015-11-16,66,comp1,18.278386180999195,35.42835837361759,28.936448172949262,8,0.003117410774427689,fp_v1,False
2015-11-16,66,comp2,21.03789598098021,29.638455385898745,25.6566749544346,42,0.20820849572728717,fp_v1,False
2015-11-16,66,comp3,3.4035088871069026,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-11-16,66,comp4,7.615878633026517,12.337357203716827,9.843393009292065,24,0.0399431263356557,fp_v1,False
2015-11-16,67,comp1,15.002421978128917,34.156852533673906,20.159620819810108,8,0.005125163499950475,fp_v1,False
2015-11-16,67,comp2,22.98062632912524,37.34397378695692,27.404772693422196,42,0.2977323124737665,fp_v1,False
2015-11-16,67,comp3,3.39997233430637,15.245443712607795,14.113609281519485,16,0.04400422722457172,fp_v1,False
2015-11-16,67,comp4,17.682966383067537,27.86281071188041,25.627881260128913,24,0.14082076712598518,fp_v1,False
2015-11-16,68,comp1,17.373226281458265,35.15468106933339,25.713016004121844,8,0.005028223514483816,fp_v1,False
2015-11-16,68,comp2,11.379042196880707,39.1552966116623,23.85673304253327,42,0.4905155143544826,fp_v1,False
2015-11-16,68,comp3,3.39997233430637,15.246183024135913,14.115457560339781,16,0.04400422722457172,fp_v1,False
2015-11-16,68,comp4,7.598321350048072,12.322061769215424,9.80515442303856,24,0.03899099125950649,fp_v1,False
2015-11-16,69,comp1,14.278410773679507,23.455788594402918,21.704779894906274,8,0.04885922290116862,fp_v1,False
2015-11-16,69,comp2,14.806920829159374,29.29348292500244,23.70498624231371,42,0.2532296151192159,fp_v1,False
2015-11-16,69,comp3,3.4049097113919546,15.246133829111729,14.115334572779323,16,0.04400794510504744,fp_v1,False
2015-11-16,69,comp4,17.414104687548882,31.872736379430506,26.99889941416231,24,0.19854191327905102,fp_v1,False
2015-11-16,70,comp1,18.666323314635026,36.84607033561481,29.72034885404648,8,0.0030390063674777547,fp_v1,False
2015-11-16,70,comp2,11.147392185286456,38.20998674974731,15.018856706031407,42,0.4348922505453538,fp_v1,False
2015-11-16,70,comp3,3.4035088871069026,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-11-16,70,comp4,7.830308256415021,12.445948602142664,10.114871505356657,24,0.04970182043965155,fp_v1,False
2015-11-16,71,comp1,18.61569632043767,36.84607033561481,29.72034885404648,8,0.00347147130552376,fp_v1,False
2015-11-16,71,comp2,7.2998579025091015,38.86588179953605,19.646992208982454,42,0.5771586263166443,fp_v1,False
2015-11-16,71,comp3,15.66216931168431,37.05629992900044,23.24560326091574,16,0.04400794510504744,fp_v1,False
2015-11-16,71,comp4,3.2836353307373436,23.31271444569266,21.455824794781005,24,0.7525881687451381,fp_v1,False
2015-11-16,72,comp1,18.45193099041944,34.61213360803854,28.899411736825652,8,0.0046026309784727775,fp_v1,False
2015-11-16,72,comp2,9.465175717536866,36.68574643319424,18.003872358617176,42,0.7276661697661496,fp_v1,False
2015-11-16,72,comp3,3.4035088871069026,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-11-16,72,comp4,7.563273735060449,12.311971813799774,9.779929534499432,24,0.03937179800393395,fp_v1,False
2015-11-16,73,comp1,11.528250500206656,15.402097547605464,14.505243869013663,8,0.003582771539440509,fp_v1,False
2015-11-16,73,comp2,9.498140353237043,22.728170446243624,11.955242893491427,42,0.2890525290939583,fp_v1,False
2015-11-16,73,comp3,3.4049097113919546,15.246133829111729,14.115334572779323,16,0.04400794510504744,fp_v1,False
2015-11-16,73,comp4,8.027895838651736,37.47660150399452,11.68057237706742,24,0.03932108667875842,fp_v1,False
2015-11-16,74,comp1,1.4000000000000001,5.6000000000000005,3.5,8,0.379209125929643,fp_v1,False
2015-11-16,74,comp2,3.82808447513466,28.073584684379394,23.255082597752942,42,0.2506629104868006,fp_v1,False
2015-11-16,74,comp3,3.4035088871069026,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-11-16,74,comp4,7.576202923791675,12.31645165568778,9.79112913921945,24,0.03977703273808584,fp_v1,False
2015-11-16,75,comp1,2.7904884968329204,25.392048166777528,6.9762212420823015,8,0.11356769935526789,fp_v1,False
2015-11-16,75,comp2,2.870736837723888,7.727197244850048,7.0286862801834715,42,0.3396686024378688,fp_v1,False
2015-11-16,75,comp3,3.4035088871069026,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-11-16,75,comp4,14.353301638243158,23.144362704407694,19.446803631033603,24,0.5924353484313342,fp_v1,False
2015-11-16,76,comp1,19.188116031697184,37.705528983854315,30.894454531219377,8,0.003260176445660389,fp_v1,False
2015-11-16,76,comp2,10.50785062805884,39.384705136079575,35.46176284019894,42,0.730848132923873,fp_v1,False
2015-11-16,76,comp3,10.397322844016461,38.557506233991816,25.244939553468612,16,0.23931630125225847,fp_v1,False
2015-11-16,76,comp4,7.588562448680502,12.337974272502848,9.84493568125712,24,0.03998162908694265,fp_v1,False
2015-11-16,77,comp1,1.4914719268730505,5.965887707492202,3.7286798171826256,8,0.3261165466598195,fp_v1,False
2015-11-16,77,comp2,5.4553930614046315,29.22843406730192,23.281372491434116,42,0.2167401418441932,fp_v1,False
2015-11-16,77,comp3,3.4035088871069026,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-11-16,77,comp4,7.297314264875725,11.780106938995571,8.450267347488925,24,0.03977703273808584,fp_v1,False
2015-11-16,78,comp1,16.116867112979804,22.747891556230975,20.68327004527404,8,0.030456455955420778,fp_v1,False
2015-11-16,78,comp2,7.863051597127583,36.52042735315006,11.215415656331242,42,0.47732250905748963,fp_v1,False
2015-11-16,78,comp3,3.1779242679913122,15.222644164659966,14.056610411649915,16,0.04396018613921383,fp_v1,False
2015-11-16,78,comp4,28.36720995865246,36.38313029891609,31.98016309938537,24,0.03906079015993239,fp_v1,False
2015-11-16,79,comp1,18.655197053789404,36.84607033561481,29.72034885404648,8,0.0030490974389987754,fp_v1,False
2015-11-16,79,comp2,9.749492840505928,22.688449267973894,13.15100786350396,42,0.2686411985841829,fp_v1,False
2015-11-16,79,comp3,3.4035088871069026,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-11-16,79,comp4,13.302909973083414,22.41805063420849,19.081953050744172,24,0.4826628147449838,fp_v1,False
2015-11-16,80,comp1,14.539996339415685,34.31817649612383,19.88913354194282,8,0.0049718653080165235,fp_v1,False
2015-11-16,80,comp2,21.0135581126042,28.5751943853438,23.438323495708417,42,0.20820849572728717,fp_v1,False
2015-11-16,80,comp3,3.4069186594162995,15.246482666961601,14.116206667404002,16,0.04400422722457172,fp_v1,False
2015-11-16,80,comp4,7.6239027517517215,12.33956742668419,9.848918566710475,24,0.040249763904422815,fp_v1,False
2015-11-16,81,comp1,18.60188163559205,36.84607033561481,29.554784928917794,8,0.003117487362807699,fp_v1,False
2015-11-16,81,comp2,10.185262495679904,20.938328067567166,13.771367404606067,42,0.5552979991493414,fp_v1,False
2015-11-16,81,comp3,3.4035088871069026,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-11-16,81,comp4,7.6078844136327035,12.33502377627311,9.837559440682773,24,0.04051536615224111,fp_v1,False
2015-11-16,82,comp1,18.639660366890308,36.84607033561481,29.72034885404648,8,0.003267431107724269,fp_v1,False
2015-11-16,82,comp2,11.435333599360405,23.10708078373555,16.923010579423742,42,0.24467946408104263,fp_v1,False
2015-11-16,82,comp3,3.4069186594162995,15.246482666961601,14.116206667404002,16,0.04400422722457172,fp_v1,False
2015-11-16,82,comp4,7.421858128992488,12.103375141999024,9.258437854997558,24,0.04095692392821741,fp_v1,False
2015-11-16,83,comp1,13.749428252340127,25.700661955525977,20.643729253238615,8,0.004138277579014711,fp_v1,False
2015-11-16,83,comp2,13.288538997837776,29.57709668932004,24.358342877595152,42,0.29644624583010554,fp_v1,False
2015-11-16,83,comp3,3.4035088871069026,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-11-16,83,comp4,9.77942198942087,32.4588392397778,22.6682402469566,24,0.4134762666541032,fp_v1,False
2015-11-16,84,comp1,18.683226826189706,35.99708919010194,28.787719478426347,8,0.003442559710352555,fp_v1,False
2015-11-16,84,comp2,15.624898651846697,39.01685355308536,32.40986287345738,42,0.4221892583705832,fp_v1,False
2015-11-16,84,comp3,3.4069186594162995,15.246482666961601,14.116206667404002,16,0.04400422722457172,fp_v1,False
2015-11-16,84,comp4,7.507734264545734,12.261819907481764,9.654549768704408,24,0.04095692392821741,fp_v1,False
2015-11-16,85,comp1,18.651283129815344,36.84607033561481,29.72034885404648,8,0.003055097005419557,fp_v1,False
2015-11-16,85,comp2,21.03789598098021,28.5751943853438,25.497929956890935,42,0.20820849572728717,fp_v1,False
2015-11-16,85,comp3,12.329056426299971,33.88479168207526,25.617320418728116,16,0.21487984705558616,fp_v1,False
2015-11-16,85,comp4,17.73876606441991,26.36563703507218,23.684234262176055,24,0.4132073741829583,fp_v1,False
2015-11-16,86,comp1,18.468183418557196,36.82582290056191,29.798150379139607,8,0.00535306967394836,fp_v1,False
2015-11-16,86,comp2,5.62921816204128,19.937485319879528,12.775968100857432,42,0.39120008081887553,fp_v1,False
2015-11-16,86,comp3,3.39997233430637,15.245443712607795,14.113609281519485,16,0.04400422722457172,fp_v1,False
2015-11-16,86,comp4,7.487062903371544,12.208521467056137,9.52130366764034,24,0.040249763904422815,fp_v1,False
2015-11-16,87,comp1,17.40396721714764,37.20167386916198,26.91047796573761,8,0.049033142762562265,fp_v1,False
2015-11-16,87,comp2,7.758592246708718,39.061721971494705,28.65332845674039,42,0.6084444742271562,fp_v1,False
2015-11-16,87,comp3,21.59114885105967,39.96079783451507,36.901994586287664,16,0.04400794510504744,fp_v1,False
2015-11-16,87,comp4,7.598321350048072,12.322061769215424,9.80515442303856,24,0.03899099125950649,fp_v1,False
2015-11-16,88,comp1,18.652385005553697,35.508400891987996,29.305808538677713,8,0.0036012361834753285,fp_v1,False
2015-11-16,88,comp2,14.73461861449587,23.220955590573805,15.92645238919335,42,0.3273234522021385,fp_v1,False
2015-11-16,88,comp3,3.39997233430637,15.246183024135913,14.115457560339781,16,0.04400422722457172,fp_v1,False
2015-11-16,88,comp4,9.843959740271863,35.39763763744259,20.728575023844687,24,0.38673582137137114,fp_v1,False
2015-11-16,89,comp1,18.657840395975047,32.86020520807625,28.965922915077826,8,0.0032209526086780073,fp_v1,False
2015-11-16,89,comp2,7.548721098059554,37.616314490690975,26.32095032855553,42,0.3238245053269925,fp_v1,False
2015-11-16,89,comp3,3.39997233430637,15.245443712607795,14.113609281519485,16,0.04400422722457172,fp_v1,False
2015-11-16,89,comp4,14.856773790033026,27.360323400760468,20.647235527429174,24,0.48177571710737327,fp_v1,False
2015-11-16,90,comp1,15.477803851399033,31.103963162725105,22.061429238597327,8,0.01050272046011581,fp_v1,False
2015-11-16,90,comp2,15.049756661064784,39.16940734096673,20.89283503286193,42,0.7688394506438945,fp_v1,False
2015-11-16,90,comp3,30.131507640554336,40.046965070635004,37.117412676587506,16,0.04400794510504744,fp_v1,False
2015-11-16,90,comp4,7.596988641173759,12.323226050515759,9.808065126289398,24,0.039252754056221105,fp_v1,False
2015-11-16,91,comp1,16.14550291870571,30.1541917898504,19.79646689475012,8,0.005163470903401387,fp_v1,False
2015-11-16,91,comp2,10.176962760201238,38.833966457583614,13.857020878441404,42,0.5319587238687123,fp_v1,False
2015-11-16,91,comp3,3.4035088871069026,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-11-16,91,comp4,12.636185888358025,26.94921484884853,25.373037122121325,24,0.03906079015993239,fp_v1,False
2015-11-16,92,comp1,8.562490760630675,14.323571069853157,11.468190447377268,8,0.07046756829633373,fp_v1,False
2015-11-16,92,comp2,15.266104266320028,31.399340471565022,20.247093076901564,42,0.2560336607726371,fp_v1,False
2015-11-16,92,comp3,11.36467525480586,31.65509577392571,18.766898698497705,16,0.28693776849232816,fp_v1,False
2015-11-16,92,comp4,7.587159124049232,12.320881620190017,9.80220405047504,24,0.03981551352761152,fp_v1,False
2015-11-16,93,comp1,14.858733589744858,22.914318822910367,21.285797057275914,8,0.0034491373982212183,fp_v1,False
2015-11-16,93,comp2,23.110781254628826,37.54841725258606,27.532523296874317,42,0.3037300391837858,fp_v1,False
2015-11-16,93,comp3,3.4035088871069026,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-11-16,93,comp4,12.630187772783405,26.36241584040806,23.609118882421683,24,0.32143334624270437,fp_v1,False
2015-11-16,94,comp1,16.4671062913352,20.632514045413846,18.54981016837452,8,0.05217395635383761,fp_v1,False
2015-11-16,94,comp2,5.431880196179685,28.383236871475184,10.346309130695836,42,0.2844794826084897,fp_v1,False
2015-11-16,94,comp3,3.4838253633186675,15.316023306817524,14.159015496345445,16,0.04400794510504744,fp_v1,False
2015-11-16,94,comp4,7.076822839083604,22.87600793325134,7.755291072993225,24,0.7536010962228679,fp_v1,False
2015-11-16,95,comp1,14.376152205518611,15.594038051379652,14.985095128449132,8,0.0032401364374798295,fp_v1,False
2015-11-16,95,comp2,16.030162145806568,37.02683468954659,18.905731210038354,42,0.5796603955865546,fp_v1,False
2015-11-16,95,comp3,28.319249680969673,37.76328725708576,32.58759854175729,16,0.04400794510504744,fp_v1,False
2015-11-16,95,comp4,28.707109796466945,35.22697817297322,31.889099953837093,24,0.03906079015993239,fp_v1,False
2015-11-16,96,comp1,18.646388572517353,36.84607033561481,29.72034885404648,8,0.0033501318426961903,fp_v1,False
2015-11-16,96,comp2,15.155088067006371,30.098746624666408,24.994412586733304,42,0.2532296151192159,fp_v1,False
2015-11-16,96,comp3,22.614044610910003,31.891500613358073,27.349619438640694,16,0.04854031653991489,fp_v1,False
2015-11-16,96,comp4,7.59196417252063,12.331311788202992,9.82827947050748,24,0.04095692392821741,fp_v1,False
2015-11-16,97,comp1,16.74832425700649,19.937081064251622,18.342702660629058,8,0.00371489839360527,fp_v1,False
2015-11-16,97,comp2,16.900965084635146,30.56702864116921,22.880124619015437,42,0.2532296151192159,fp_v1,False
2015-11-16,97,comp3,23.92613559344199,38.764753413574084,33.71167901422414,16,0.04938607081248968,fp_v1,False
2015-11-16,97,comp4,7.146411386010909,29.168572019907053,22.44936373783634,24,0.6062801934270621,fp_v1,False
2015-11-16,98,comp1,12.269452550898075,15.993697164598018,14.86420683285731,8,0.006482573219753066,fp_v1,False
2015-11-16,98,comp2,14.3214524720646,26.245134935752542,15.919818383709314,42,0.2747589715561518,fp_v1,False
2015-11-16,98,comp3,9.438698695238841,18.99903269371669,12.192446556714337,16,0.46836927472938256,fp_v1,False
2015-11-16,98,comp4,12.181450875264217,40.1212964883304,37.303241220826,24,0.03932108667875842,fp_v1,False
2015-11-16,99,comp1,10.189864387206327,22.859720676699936,21.149301691749837,8,0.024577006231829037,fp_v1,False
2015-11-16,99,comp2,22.605202141567904,36.564042573492706,27.210576751007345,42,0.2804322243780768,fp_v1,False
2015-11-16,99,comp3,10.740927317933053,31.980497400893587,24.743821936638483,16,0.30358128007610286,fp_v1,False
2015-11-16,99,comp4,12.597098387909877,33.157690695952624,30.394226739881564,24,0.03906079015993239,fp_v1,False
2015-11-16,100,comp1,14.332850828591962,23.059609298754843,21.64902324688711,8,0.00470650531925431,fp_v1,False
2015-11-16,100,comp2,11.592895103310973,38.59809430527187,21.834374622557004,42,0.5367020127586274,fp_v1,False
2015-11-16,100,comp3,3.211786049322593,15.241028591138864,14.102571477847158,16,0.04400422722457172,fp_v1,False
2015-11-16,100,comp4,7.598321350048072,12.322061769215424,9.80515442303856,24,0.03899099125950649,fp_v1,False
2015-11-23,1,comp1,9.166819943273302,12.791704985818326,10.979262464545814,8,0.004677858400921605,fp_v1,False
2015-11-23,1,comp2,21.014721368163194,29.096006076214383,23.647526166006998,42,0.20820849572728717,fp_v1,False
2015-11-23,1,comp3,4.0076167616662906,15.234150532738907,14.085376331847268,16,0.05223415432093291,fp_v1,False
2015-11-23,1,comp4,9.050751157339292,24.783252090073823,21.137140982428733,24,0.06128244494832313,fp_v1,False
2015-11-23,2,comp1,17.771984134339867,31.52649699885886,24.539902466413825,8,0.003108579340098708,fp_v1,False
2015-11-23,2,comp2,8.06127829192247,18.527794014285814,14.131586640095833,42,0.3800547357498697,fp_v1,False
2015-11-23,2,comp3,3.400570140210715,15.247577010295737,14.11894252573934,16,0.04455863349434952,fp_v1,False
2015-11-23,2,comp4,7.583318537200449,12.321555429574882,9.803888573937208,24,0.03899099125950649,fp_v1,False
2015-11-23,3,comp1,17.77428516843226,31.63211023604196,24.608528385414335,8,0.0033280020475249727,fp_v1,False
2015-11-23,3,comp2,12.387453462654097,29.51288927479573,22.328178900493842,42,0.21170034360499623,fp_v1,False
2015-11-23,3,comp3,3.39997233430637,15.245443712607795,14.113609281519485,16,0.04400422722457172,fp_v1,False
2015-11-23,3,comp4,7.598018570775949,12.322061769215424,9.80515442303856,24,0.03899099125950649,fp_v1,False
2015-11-23,4,comp1,7.084094131339367,30.22920728313038,7.766402940271825,8,0.10197144433392558,fp_v1,False
2015-11-23,4,comp2,15.962421258555665,29.10008917019657,22.570801034289257,42,0.20820849572728717,fp_v1,False
2015-11-23,4,comp3,3.4035088871069026,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-11-23,4,comp4,7.5961224926101245,12.322061769215424,9.80515442303856,24,0.03899099125950649,fp_v1,False
2015-11-23,5,comp1,17.838559404353205,31.63211023604196,24.608528385414335,8,0.0030390063674777547,fp_v1,False
2015-11-23,5,comp2,9.602291909999527,21.920671192427807,12.483053126786336,42,0.2787098479469918,fp_v1,False
2015-11-23,5,comp3,3.2026895183176376,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-11-23,5,comp4,7.620287223277068,12.33728706857655,9.843217671441376,24,0.0399431263356557,fp_v1,False
2015-11-23,6,comp1,15.63580298845678,25.397512277837308,18.623998388226912,8,0.003442831752098704,fp_v1,False
2015-11-23,6,comp2,21.0335735306044,28.5751943853438,25.399338227917607,42,0.20820849572728717,fp_v1,False
2015-11-23,6,comp3,3.39997233430637,15.245443712607795,14.113609281519485,16,0.04400422722457172,fp_v1,False
2015-11-23,6,comp4,7.598088078185377,12.322061769215424,9.80515442303856,24,0.03899099125950649,fp_v1,False
2015-11-23,7,comp1,9.659202008548371,15.13051024742389,12.457849606891758,8,0.006914175690788913,fp_v1,False
2015-11-23,7,comp2,11.547307818119233,26.555436536961444,19.019120942832657,42,0.3334939744787603,fp_v1,False
2015-11-23,7,comp3,3.4035088871069026,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-11-23,7,comp4,11.449094644790964,28.684838216095876,25.73359791056114,24,0.03932108667875842,fp_v1,False
2015-11-23,8,comp1,16.006280950595514,26.19058352570212,20.589520389222006,8,0.005412561210094611,fp_v1,False
2015-11-23,8,comp2,10.065466363480818,29.13467514856125,13.844662446379278,42,0.2167401418441932,fp_v1,False
