component,horizon_days,feature,gain
comp2,42,error4_30d,366.030797958374
comp2,42,error5_30d,720.7579002380371
comp2,42,err_any_30d,945.8908977508545
comp2,42,dsr_comp1,2963.4290924072266
comp2,42,dsf_comp1,4378.041521072388
comp2,42,dsr_comp2,6183.193995475769
comp2,42,dsf_comp2,4431.755596160889
comp2,42,dsr_comp3,3742.5901947021484
comp2,42,dsf_comp3,3322.4401988983154
comp2,42,dsr_comp4,3182.666289329529
comp2,42,dsf_comp4,3604.558698654175
comp2,42,dsr_comp1_per_age,2115.967408180237
comp2,42,dsr_comp2_per_age,1561.2278995513916
comp2,42,dsr_comp3_per_age,1944.0261993408203
comp2,42,dsr_comp4_per_age,3899.6791105270386
comp3,7,volt_mean,0.0
comp3,7,volt_std,1.9600199460983276
comp3,7,rotate_mean,0.0
comp3,7,rotate_std,23.333499670028687
comp3,7,pressure_mean,2451.75376701355
comp3,7,pressure_std,150.8188796043396
comp3,7,vibration_mean,3.7041900157928467
comp3,7,vibration_std,20.86830997467041
comp3,7,n_obs,0.0
comp3,7,was_missing,0.0
comp3,7,volt_m3,11.285419702529907
comp3,7,volt_s3,6.969429969787598
comp3,7,volt_m7,48.35855007171631
comp3,7,volt_s7,164.6250183582306
comp3,7,volt_m14,135.52915978431702
comp3,7,volt_s14,239.5309386253357
comp3,7,volt_m30,126.4089002609253
comp3,7,volt_s30,282.0077610015869
comp3,7,volt_trend,28.36037039756775
comp3,7,volt_z,30.51937985420227
comp3,7,volt_rng7,201.86741852760315
comp3,7,rotate_m3,38.281010150909424
comp3,7,rotate_s3,4.571589946746826
comp3,7,rotate_m7,78.59809923171997
comp3,7,rotate_s7,68.44722986221313
comp3,7,rotate_m14,156.94878935813904
comp3,7,rotate_s14,174.33125114440918
comp3,7,rotate_m30,271.8091378211975
comp3,7,rotate_s30,353.1406424045563
comp3,7,rotate_trend,153.22627890110016
comp3,7,rotate_z,55.97840976715088
comp3,7,rotate_rng7,150.44976043701172
comp3,7,pressure_m3,344.05390906333923
comp3,7,pressure_s3,274.8211829662323
comp3,7,pressure_m7,31.043109893798828
comp3,7,pressure_s7,171.7168207168579
comp3,7,pressure_m14,153.9970896244049
comp3,7,pressure_s14,228.10484850406647
comp3,7,pressure_m30,115.21854043006897
comp3,7,pressure_s30,322.804048538208
comp3,7,pressure_trend,85.5881597995758
comp3,7,pressure_z,66.64394044876099
comp3,7,pressure_rng7,148.0955421924591
comp3,7,vibration_m3,0.0
comp3,7,vibration_s3,30.130899667739868
comp3,7,vibration_m7,125.33211970329285
comp3,7,vibration_s7,202.8334722518921
comp3,7,vibration_m14,86.84891986846924
comp3,7,vibration_s14,225.1187982559204
comp3,7,vibration_m30,274.5384318828583
comp3,7,vibration_s30,767.6312730312347
comp3,7,vibration_trend,108.35075092315674
comp3,7,vibration_z,94.19943070411682
comp3,7,vibration_rng7,229.77237963676453
comp3,7,err_any,96.10699200630188
comp3,7,error1_7d,0.0
comp3,7,error2_7d,14.222750663757324
comp3,7,error3_7d,0.0
comp3,7,error4_7d,128.81642079353333
comp3,7,error5_7d,0.0
comp3,7,err_any_7d,11.50979995727539
comp3,7,error1_30d,149.9025182723999
comp3,7,error2_30d,30.187499523162842
comp3,7,error3_30d,199.72532749176025
comp3,7,error4_30d,65.76774787902832
comp3,7,error5_30d,44.491498947143555
comp3,7,err_any_30d,85.07020974159241
comp3,7,dsr_comp1,1995.9227256774902
comp3,7,dsf_comp1,267.39823269844055
comp3,7,dsr_comp2,1511.362119436264
comp3,7,dsf_comp2,179.99891901016235
comp3,7,dsr_comp3,6420.681873321533
comp3,7,dsf_comp3,4716.943761110306
comp3,7,dsr_comp4,1995.1768233776093
comp3,7,dsf_comp4,221.10795068740845
comp3,7,dsr_comp1_per_age,384.3311814069748
comp3,7,dsr_comp2_per_age,385.64186930656433
comp3,7,dsr_comp3_per_age,863.3313019275665
comp3,7,dsr_comp4_per_age,233.56932997703552
comp3,8,volt_mean,0.0
comp3,8,volt_std,0.0
comp3,8,rotate_mean,0.0
comp3,8,rotate_std,0.0
comp3,8,pressure_mean,2060.9315338134766
comp3,8,pressure_std,104.1155014038086
comp3,8,vibration_mean,15.47143030166626
comp3,8,vibration_std,6.697000026702881
comp3,8,n_obs,0.0
comp3,8,was_missing,0.0
comp3,8,volt_m3,0.0
comp3,8,volt_s3,0.0
comp3,8,volt_m7,22.711100578308105
comp3,8,volt_s7,40.3783392906189
comp3,8,volt_m14,91.00049781799316
comp3,8,volt_s14,130.54746866226196
comp3,8,volt_m30,61.59385013580322
comp3,8,volt_s30,172.9376983642578
comp3,8,volt_trend,11.622730255126953
comp3,8,volt_z,30.347999572753906
comp3,8,volt_rng7,89.39190196990967
comp3,8,rotate_m3,0.0
comp3,8,rotate_s3,24.056100845336914
comp3,8,rotate_m7,45.32339954376221
comp3,8,rotate_s7,45.26383018493652
comp3,8,rotate_m14,131.87218809127808
comp3,8,rotate_s14,174.28851699829102
comp3,8,rotate_m30,237.88419485092163
comp3,8,rotate_s30,450.8615527153015
comp3,8,rotate_trend,64.15591955184937
comp3,8,rotate_z,0.0
comp3,8,rotate_rng7,50.70009899139404
comp3,8,pressure_m3,288.83545541763306
comp3,8,pressure_s3,101.74609851837158
comp3,8,pressure_m7,11.49779987335205
comp3,8,pressure_s7,94.91060066223145
comp3,8,pressure_m14,40.88434076309204
comp3,8,pressure_s14,207.0369849205017
comp3,8,pressure_m30,43.1332106590271
comp3,8,pressure_s30,318.52253341674805
comp3,8,pressure_trend,48.81199932098389
comp3,8,pressure_z,109.55890107154846
comp3,8,pressure_rng7,60.28719902038574
comp3,8,vibration_m3,0.0
comp3,8,vibration_s3,11.104100227355957
comp3,8,vibration_m7,90.28699684143066
comp3,8,vibration_s7,258.5063238143921
comp3,8,vibration_m14,38.306029319763184
comp3,8,vibration_s14,76.80618000030518
comp3,8,vibration_m30,187.0051784515381
comp3,8,vibration_s30,458.6037998199463
comp3,8,vibration_trend,19.333099365234375
comp3,8,vibration_z,115.80219841003418
comp3,8,vibration_rng7,99.79019927978516
comp3,8,err_any,71.12930297851562
comp3,8,error1_7d,0.0
comp3,8,error2_7d,0.0
comp3,8,error3_7d,10.824899673461914
comp3,8,error4_7d,57.01789951324463
comp3,8,error5_7d,0.0
comp3,8,err_any_7d,0.0
comp3,8,error1_30d,60.70957005023956
comp3,8,error2_30d,37.19350051879883
comp3,8,error3_30d,131.4426975250244
comp3,8,error4_30d,0.0
comp3,8,error5_30d,0.0
comp3,8,err_any_30d,43.17959976196289
comp3,8,dsr_comp1,1694.049744606018
comp3,8,dsf_comp1,239.42310857772827
comp3,8,dsr_comp2,1112.7584133148193
comp3,8,dsf_comp2,360.48167991638184
comp3,8,dsr_comp3,4390.381784915924
comp3,8,dsf_comp3,5003.129208564758
comp3,8,dsr_comp4,1445.082308769226
comp3,8,dsf_comp4,164.49040031433105
comp3,8,dsr_comp1_per_age,348.15669345855713
comp3,8,dsr_comp2_per_age,222.77119779586792
comp3,8,dsr_comp3_per_age,651.3331625461578
comp3,8,dsr_comp4_per_age,146.3938183784485
comp3,14,volt_mean,0.0
comp3,14,volt_std,0.0
comp3,14,rotate_mean,0.0
comp3,14,rotate_std,0.0
comp3,14,pressure_mean,565.2108993530273
comp3,14,pressure_std,0.0
comp3,14,vibration_mean,0.0
comp3,14,vibration_std,0.0
comp3,14,n_obs,0.0
comp3,14,was_missing,0.0
comp3,14,volt_m3,0.0
comp3,14,volt_s3,0.0
comp3,14,volt_m7,0.0
comp3,14,volt_s7,0.0
comp3,14,volt_m14,130.12860107421875
comp3,14,volt_s14,294.5207977294922
comp3,14,volt_m30,120.44189834594727
comp3,14,volt_s30,111.78429794311523
comp3,14,volt_trend,0.0
comp3,14,volt_z,18.813400268554688
comp3,14,volt_rng7,0.0
comp3,14,rotate_m3,0.0
comp3,14,rotate_s3,0.0
comp3,14,rotate_m7,0.0
comp3,14,rotate_s7,0.0
comp3,14,rotate_m14,28.462600708007812
comp3,14,rotate_s14,154.20519638061523
comp3,14,rotate_m30,398.41259002685547
comp3,14,rotate_s30,31.330900192260742
comp3,14,rotate_trend,0.0
comp3,14,rotate_z,36.507999420166016
comp3,14,rotate_rng7,57.960899353027344
comp3,14,pressure_m3,0.0
comp3,14,pressure_s3,0.0
comp3,14,pressure_m7,0.0
comp3,14,pressure_s7,0.0
comp3,14,pressure_m14,0.0
comp3,14,pressure_s14,381.76051139831543
comp3,14,pressure_m30,132.07200241088867
comp3,14,pressure_s30,253.45840072631836
comp3,14,pressure_trend,0.0
comp3,14,pressure_z,0.0
comp3,14,pressure_rng7,0.0
comp3,14,vibration_m3,0.0
comp3,14,vibration_s3,0.0
comp3,14,vibration_m7,115.32509994506836
comp3,14,vibration_s7,0.0
comp3,14,vibration_m14,0.0
comp3,14,vibration_s14,32.17020034790039
comp3,14,vibration_m30,0.0
comp3,14,vibration_s30,1148.8692169189453
comp3,14,vibration_trend,69.1104965209961
comp3,14,vibration_z,0.0
comp3,14,vibration_rng7,77.89199829101562
comp3,14,err_any,0.0
comp3,14,error1_7d,0.0
comp3,14,error2_7d,0.0
comp3,14,error3_7d,0.0
comp3,14,error4_7d,0.0
comp3,14,error5_7d,0.0
comp3,14,err_any_7d,0.0
comp3,14,error1_30d,113.03099822998047
comp3,14,error2_30d,0.0
comp3,14,error3_30d,140.37310218811035
comp3,14,error4_30d,0.0
comp3,14,error5_30d,0.0
comp3,14,err_any_30d,0.0
comp3,14,dsr_comp1,309.1966094970703
comp3,14,dsf_comp1,607.8671989440918
comp3,14,dsr_comp2,115.79439926147461
comp3,14,dsf_comp2,182.4481964111328
comp3,14,dsr_comp3,3553.1328926086426
comp3,14,dsf_comp3,4752.303991317749
comp3,14,dsr_comp4,745.5207862854004
comp3,14,dsf_comp4,111.75399780273438
comp3,14,dsr_comp1_per_age,524.2919044494629
comp3,14,dsr_comp2_per_age,360.16419982910156
comp3,14,dsr_comp3_per_age,261.4093990325928
comp3,14,dsr_comp4_per_age,71.73169708251953
comp3,16,volt_mean,0.0
comp3,16,volt_std,0.0
comp3,16,rotate_mean,5.410359859466553
comp3,16,rotate_std,0.0
comp3,16,pressure_mean,970.1801657676697
comp3,16,pressure_std,11.49209976196289
comp3,16,vibration_mean,0.0
comp3,16,vibration_std,0.0
comp3,16,n_obs,0.0
comp3,16,was_missing,0.0
comp3,16,volt_m3,5.276490211486816
comp3,16,volt_s3,0.0
comp3,16,volt_m7,70.34627056121826
comp3,16,volt_s7,183.91649055480957
comp3,16,volt_m14,365.27325916290283
comp3,16,volt_s14,763.548216342926
comp3,16,volt_m30,473.4794020652771
comp3,16,volt_s30,1080.6557097434998
comp3,16,volt_trend,39.07981061935425
comp3,16,volt_z,54.0796594619751
comp3,16,volt_rng7,119.58863735198975
comp3,16,rotate_m3,0.0
comp3,16,rotate_s3,0.0
comp3,16,rotate_m7,23.44642972946167
comp3,16,rotate_s7,16.177550077438354
comp3,16,rotate_m14,206.89656925201416
comp3,16,rotate_s14,395.5167832374573
comp3,16,rotate_m30,908.5821723937988
comp3,16,rotate_s30,855.3457064628601
comp3,16,rotate_trend,97.33723020553589
comp3,16,rotate_z,44.006311893463135
comp3,16,rotate_rng7,65.11671924591064
comp3,16,pressure_m3,24.83846092224121
comp3,16,pressure_s3,19.695999145507812
comp3,16,pressure_m7,19.097900390625
comp3,16,pressure_s7,55.961350440979004
comp3,16,pressure_m14,165.90449810028076
comp3,16,pressure_s14,811.0117039680481
comp3,16,pressure_m30,631.5805706977844
comp3,16,pressure_s30,958.6222562789917
comp3,16,pressure_trend,167.198100566864
comp3,16,pressure_z,5.714690208435059
comp3,16,pressure_rng7,27.83427906036377
comp3,16,vibration_m3,51.24503040313721
comp3,16,vibration_s3,24.821199417114258
comp3,16,vibration_m7,56.95657968521118
comp3,16,vibration_s7,59.98456954956055
comp3,16,vibration_m14,300.30499839782715
comp3,16,vibration_s14,372.80881214141846
comp3,16,vibration_m30,514.9254179000854
comp3,16,vibration_s30,2109.273723602295
comp3,16,vibration_trend,38.940799713134766
comp3,16,vibration_z,0.0
comp3,16,vibration_rng7,83.31016111373901
comp3,16,err_any,48.883769035339355
comp3,16,error1_7d,9.179229736328125
comp3,16,error2_7d,0.0
comp3,16,error3_7d,10.168100357055664
comp3,16,error4_7d,179.4117307662964
comp3,16,error5_7d,0.0
comp3,16,err_any_7d,0.0
comp3,16,error1_30d,276.7330012321472
comp3,16,error2_30d,267.42412853240967
comp3,16,error3_30d,609.8630876541138
comp3,16,error4_30d,197.80622959136963
comp3,16,error5_30d,74.28156995773315
comp3,16,err_any_30d,202.87124300003052
comp3,16,dsr_comp1,1599.490812778473
comp3,16,dsf_comp1,1691.2504048347473
comp3,16,dsr_comp2,1397.3232517242432
comp3,16,dsf_comp2,1305.7474880218506
comp3,16,dsr_comp3,10986.120007038116
comp3,16,dsf_comp3,12439.035155773163
comp3,16,dsr_comp4,2119.33087015152
comp3,16,dsf_comp4,1180.8933448791504
comp3,16,dsr_comp1_per_age,1273.9554424285889
comp3,16,dsr_comp2_per_age,657.3349537849426
comp3,16,dsr_comp3_per_age,2316.840887069702
comp3,16,dsr_comp4_per_age,855.8279342651367
comp3,21,volt_mean,0.0
comp3,21,volt_std,0.0
comp3,21,rotate_mean,0.0
comp3,21,rotate_std,0.0
comp3,21,pressure_mean,587.3959980010986
comp3,21,pressure_std,0.0
comp3,21,vibration_mean,0.0
comp3,21,vibration_std,0.0
comp3,21,n_obs,0.0
comp3,21,was_missing,0.0
comp3,21,volt_m3,0.0
comp3,21,volt_s3,0.0
comp3,21,volt_m7,0.0
comp3,21,volt_s7,0.0
comp3,21,volt_m14,73.06599998474121
comp3,21,volt_s14,151.9449005126953
comp3,21,volt_m30,288.9066982269287
comp3,21,volt_s30,471.1882076263428
comp3,21,volt_trend,0.0
comp3,21,volt_z,0.0
comp3,21,volt_rng7,0.0
comp3,21,rotate_m3,0.0
comp3,21,rotate_s3,0.0
comp3,21,rotate_m7,0.0
comp3,21,rotate_s7,104.23690032958984
comp3,21,rotate_m14,103.8528003692627
comp3,21,rotate_s14,99.80520057678223
comp3,21,rotate_m30,642.168586730957
comp3,21,rotate_s30,926.9369106292725
comp3,21,rotate_trend,121.49049949645996
comp3,21,rotate_z,0.0
comp3,21,rotate_rng7,0.0
comp3,21,pressure_m3,0.0
comp3,21,pressure_s3,0.0
comp3,21,pressure_m7,24.239500045776367
comp3,21,pressure_s7,161.46110153198242
comp3,21,pressure_m14,99.5492992401123
comp3,21,pressure_s14,574.826997756958
comp3,21,pressure_m30,670.9682960510254
comp3,21,pressure_s30,711.6811046600342
comp3,21,pressure_trend,240.09810256958008
comp3,21,pressure_z,22.682199478149414
comp3,21,pressure_rng7,0.0
comp3,21,vibration_m3,0.0
comp3,21,vibration_s3,0.0
comp3,21,vibration_m7,0.0
comp3,21,vibration_s7,0.0
comp3,21,vibration_m14,270.2112007141113
comp3,21,vibration_s14,258.7823944091797
comp3,21,vibration_m30,296.085298538208
comp3,21,vibration_s30,1222.510913848877
comp3,21,vibration_trend,0.0
comp3,21,vibration_z,0.0
comp3,21,vibration_rng7,21.32900047302246
comp3,21,err_any,19.229700088500977
comp3,21,error1_7d,0.0
comp3,21,error2_7d,0.0
comp3,21,error3_7d,28.78019905090332
comp3,21,error4_7d,143.12150192260742
comp3,21,error5_7d,42.91899871826172
comp3,21,err_any_7d,0.0
comp3,21,error1_30d,260.3282012939453
comp3,21,error2_30d,145.1051959991455
comp3,21,error3_30d,283.9323024749756
comp3,21,error4_30d,0.0
comp3,21,error5_30d,37.191001892089844
comp3,21,err_any_30d,253.57629776000977
comp3,21,dsr_comp1,999.9971008300781
comp3,21,dsf_comp1,1060.4017887115479
comp3,21,dsr_comp2,457.8080997467041
comp3,21,dsf_comp2,855.4584007263184
comp3,21,dsr_comp3,6665.695009231567
comp3,21,dsf_comp3,12090.759885787964
comp3,21,dsr_comp4,955.7525978088379
comp3,21,dsf_comp4,505.16260147094727
comp3,21,dsr_comp1_per_age,1057.8211116790771
comp3,21,dsr_comp2_per_age,726.8218021392822
comp3,21,dsr_comp3_per_age,2232.167802810669
comp3,21,dsr_comp4_per_age,302.79770278930664
comp3,24,volt_mean,0.0
comp3,24,volt_std,0.0
comp3,24,rotate_mean,0.0
comp3,24,rotate_std,0.0
comp3,24,pressure_mean,640.6490888595581
comp3,24,pressure_std,0.0
comp3,24,vibration_mean,0.0
comp3,24,vibration_std,0.0
comp3,24,n_obs,0.0
comp3,24,was_missing,0.0
comp3,24,volt_m3,0.0
comp3,24,volt_s3,0.0
comp3,24,volt_m7,0.0
comp3,24,volt_s7,10.86989974975586
comp3,24,volt_m14,304.5755476951599
comp3,24,volt_s14,316.76774072647095
comp3,24,volt_m30,559.4419522285461
comp3,24,volt_s30,1100.5207734107971
comp3,24,volt_trend,17.0310001373291
comp3,24,volt_z,31.198980808258057
comp3,24,volt_rng7,39.36429977416992
comp3,24,rotate_m3,0.0
comp3,24,rotate_s3,0.0
comp3,24,rotate_m7,79.83188056945801
comp3,24,rotate_s7,213.05686283111572
comp3,24,rotate_m14,381.43614864349365
comp3,24,rotate_s14,163.49791049957275
comp3,24,rotate_m30,1165.3646869659424
comp3,24,rotate_s30,2038.5266599655151
comp3,24,rotate_trend,243.47543907165527
comp3,24,rotate_z,0.0
comp3,24,rotate_rng7,130.11190032958984
comp3,24,pressure_m3,52.51049041748047
comp3,24,pressure_s3,89.15421772003174
comp3,24,pressure_m7,74.0224494934082
comp3,24,pressure_s7,393.24289417266846
comp3,24,pressure_m14,118.27414989471436
comp3,24,pressure_s14,620.02046251297
comp3,24,pressure_m30,1323.400580406189
comp3,24,pressure_s30,1124.9014234542847
comp3,24,pressure_trend,230.48215866088867
comp3,24,pressure_z,0.0
comp3,24,pressure_rng7,36.69236087799072
comp3,24,vibration_m3,0.0
comp3,24,vibration_s3,0.0
comp3,24,vibration_m7,7.08351993560791
comp3,24,vibration_s7,9.632989883422852
comp3,24,vibration_m14,379.15457248687744
comp3,24,vibration_s14,307.7292642593384
comp3,24,vibration_m30,849.9100079536438
comp3,24,vibration_s30,1537.3956279754639
comp3,24,vibration_trend,48.51978874206543
comp3,24,vibration_z,32.70414972305298
comp3,24,vibration_rng7,145.89816045761108
comp3,24,err_any,19.06788921356201
comp3,24,error1_7d,0.0
comp3,24,error2_7d,0.0
comp3,24,error3_7d,0.0
comp3,24,error4_7d,89.43346166610718
comp3,24,error5_7d,0.0
comp3,24,err_any_7d,0.0
comp3,24,error1_30d,896.3868737220764
comp3,24,error2_30d,733.1311917304993
comp3,24,error3_30d,488.42623949050903
comp3,24,error4_30d,155.30041790008545
comp3,24,error5_30d,69.86770153045654
comp3,24,err_any_30d,650.174458026886
comp3,24,dsr_comp1,1502.3856511116028
comp3,24,dsf_comp1,2550.620568752289
comp3,24,dsr_comp2,1315.6451449394226
comp3,24,dsf_comp2,1754.4856457710266
comp3,24,dsr_comp3,12524.38843202591
comp3,24,dsf_comp3,18668.118270397186
comp3,24,dsr_comp4,1603.39639377594
comp3,24,dsf_comp4,1693.0989756584167
comp3,24,dsr_comp1_per_age,1847.796850681305
comp3,24,dsr_comp2_per_age,1651.051073551178
comp3,24,dsr_comp3_per_age,2987.3273186683655
comp3,24,dsr_comp4_per_age,866.1658663749695
comp3,28,volt_mean,0.0
comp3,28,volt_std,0.0
comp3,28,rotate_mean,0.0
comp3,28,rotate_std,0.0
comp3,28,pressure_mean,458.6672058105469
comp3,28,pressure_std,0.0
comp3,28,vibration_mean,0.0
comp3,28,vibration_std,0.0
comp3,28,n_obs,0.0
comp3,28,was_missing,0.0
comp3,28,volt_m3,0.0
comp3,28,volt_s3,0.0
comp3,28,volt_m7,0.0
comp3,28,volt_s7,30.69569969177246
comp3,28,volt_m14,37.13019943237305
comp3,28,volt_s14,130.9255027770996
comp3,28,volt_m30,300.8751029968262
comp3,28,volt_s30,662.5757808685303
comp3,28,volt_trend,0.0
comp3,28,volt_z,38.04349899291992
comp3,28,volt_rng7,0.0
comp3,28,rotate_m3,0.0
comp3,28,rotate_s3,0.0
comp3,28,rotate_m7,0.0
comp3,28,rotate_s7,0.0
comp3,28,rotate_m14,336.86470794677734
comp3,28,rotate_s14,137.89539909362793
comp3,28,rotate_m30,667.3721961975098
comp3,28,rotate_s30,981.1461009979248
comp3,28,rotate_trend,0.0
comp3,28,rotate_z,38.084598541259766
comp3,28,rotate_rng7,40.71110153198242
comp3,28,pressure_m3,0.0
comp3,28,pressure_s3,0.0
comp3,28,pressure_m7,0.0
comp3,28,pressure_s7,58.82499885559082
comp3,28,pressure_m14,0.0
comp3,28,pressure_s14,244.39529991149902
comp3,28,pressure_m30,563.3101978302002
comp3,28,pressure_s30,466.20178985595703
comp3,28,pressure_trend,150.66279792785645
comp3,28,pressure_z,19.755300521850586
comp3,28,pressure_rng7,24.04010009765625
comp3,28,vibration_m3,0.0
comp3,28,vibration_s3,0.0
comp3,28,vibration_m7,0.0
comp3,28,vibration_s7,0.0
comp3,28,vibration_m14,131.36250495910645
comp3,28,vibration_s14,118.49910163879395
comp3,28,vibration_m30,345.4992980957031
comp3,28,vibration_s30,969.7140007019043
comp3,28,vibration_trend,0.0
comp3,28,vibration_z,0.0
comp3,28,vibration_rng7,94.99799728393555
comp3,28,err_any,47.92259979248047
comp3,28,error1_7d,0.0
comp3,28,error2_7d,0.0
comp3,28,error3_7d,0.0
comp3,28,error4_7d,0.0
comp3,28,error5_7d,0.0
comp3,28,err_any_7d,0.0
comp3,28,error1_30d,473.91848373413086
comp3,28,error2_30d,360.67599868774414
comp3,28,error3_30d,120.05019950866699
comp3,28,error4_30d,65.93569946289062
comp3,28,error5_30d,43.91830062866211
comp3,28,err_any_30d,617.2705955505371
comp3,28,dsr_comp1,852.6899967193604
comp3,28,dsf_comp1,1429.487699508667
comp3,28,dsr_comp2,626.8426914215088
comp3,28,dsf_comp2,1237.4504871368408
comp3,28,dsr_comp3,6821.010097503662
comp3,28,dsf_comp3,14168.618480682373
comp3,28,dsr_comp4,1542.5917167663574
comp3,28,dsf_comp4,725.0206985473633
comp3,28,dsr_comp1_per_age,1191.4359951019287
comp3,28,dsr_comp2_per_age,703.0168895721436
comp3,28,dsr_comp3_per_age,1674.8765125274658
comp3,28,dsr_comp4_per_age,375.31349754333496
comp3,35,volt_mean,0.0
comp3,35,volt_std,0.0
comp3,35,rotate_mean,0.0
comp3,35,rotate_std,0.0
comp3,35,pressure_mean,474.68680238723755
comp3,35,pressure_std,0.0
comp3,35,vibration_mean,0.0
comp3,35,vibration_std,0.0
comp3,35,n_obs,0.0
comp3,35,was_missing,0.0
comp3,35,volt_m3,11.65050983428955
comp3,35,volt_s3,5.645540237426758
comp3,35,volt_m7,7.253610134124756
comp3,35,volt_s7,57.43055009841919
comp3,35,volt_m14,664.3436923027039
comp3,35,volt_s14,516.7277002334595
comp3,35,volt_m30,1207.9790308475494
comp3,35,volt_s30,1294.6609830856323
comp3,35,volt_trend,38.12392997741699
comp3,35,volt_z,56.10357999801636
comp3,35,volt_rng7,130.0366792678833
comp3,35,rotate_m3,0.0
comp3,35,rotate_s3,14.680249691009521
comp3,35,rotate_m7,28.835801124572754
comp3,35,rotate_s7,86.54834985733032
comp3,35,rotate_m14,359.4731984138489
comp3,35,rotate_s14,524.5589690208435
comp3,35,rotate_m30,2254.723948955536
comp3,35,rotate_s30,2726.011832714081
comp3,35,rotate_trend,6.6448798179626465
comp3,35,rotate_z,17.86079978942871
comp3,35,rotate_rng7,253.29088068008423
comp3,35,pressure_m3,45.09054088592529
comp3,35,pressure_s3,42.403900146484375
comp3,35,pressure_m7,6.924170017242432
comp3,35,pressure_s7,38.8592209815979
comp3,35,pressure_m14,246.89464235305786
comp3,35,pressure_s14,633.6806616783142
comp3,35,pressure_m30,1952.9652347564697
comp3,35,pressure_s30,1731.6467440128326
comp3,35,pressure_trend,173.32791709899902
comp3,35,pressure_z,55.208019733428955
comp3,35,pressure_rng7,43.79405117034912
comp3,35,vibration_m3,0.0
comp3,35,vibration_s3,0.0
comp3,35,vibration_m7,26.042409420013428
comp3,35,vibration_s7,33.86362075805664
comp3,35,vibration_m14,284.27918004989624
comp3,35,vibration_s14,493.06827878952026
comp3,35,vibration_m30,971.9802169799805
comp3,35,vibration_s30,1851.1772303581238
comp3,35,vibration_trend,108.20706081390381
comp3,35,vibration_z,45.40758991241455
comp3,35,vibration_rng7,362.23858976364136
comp3,35,err_any,44.55090951919556
comp3,35,error1_7d,6.549849987030029
comp3,35,error2_7d,6.08420991897583
comp3,35,error3_7d,0.0
comp3,35,error4_7d,20.0927996635437
comp3,35,error5_7d,0.0
comp3,35,err_any_7d,19.729089736938477
comp3,35,error1_30d,928.1640429496765
comp3,35,error2_30d,1433.1059589385986
comp3,35,error3_30d,364.2382388114929
comp3,35,error4_30d,286.6158399581909
comp3,35,error5_30d,386.97443151474
comp3,35,err_any_30d,946.1593461036682
comp3,35,dsr_comp1,1931.0946145057678
comp3,35,dsf_comp1,2936.062364578247
comp3,35,dsr_comp2,1315.7096002101898
comp3,35,dsf_comp2,2681.8747186660767
comp3,35,dsr_comp3,14241.910524368286
comp3,35,dsf_comp3,25334.904808282852
comp3,35,dsr_comp4,3559.5128622055054
comp3,35,dsf_comp4,2800.2362446784973
comp3,35,dsr_comp1_per_age,2184.162748813629
comp3,35,dsr_comp2_per_age,2082.1811470985413
comp3,35,dsr_comp3_per_age,3778.747107028961
comp3,35,dsr_comp4_per_age,1449.803867816925
comp3,42,volt_mean,0.0
comp3,42,volt_std,0.0
comp3,42,rotate_mean,0.0
comp3,42,rotate_std,0.0
comp3,42,pressure_mean,0.0
comp3,42,pressure_std,0.0
comp3,42,vibration_mean,0.0
comp3,42,vibration_std,0.0
comp3,42,n_obs,0.0
comp3,42,was_missing,0.0
comp3,42,volt_m3,0.0
comp3,42,volt_s3,0.0
comp3,42,volt_m7,0.0
comp3,42,volt_s7,0.0
comp3,42,volt_m14,0.0
comp3,42,volt_s14,101.7959976196289
comp3,42,volt_m30,583.7292022705078
comp3,42,volt_s30,134.09300231933594
comp3,42,volt_trend,0.0
comp3,42,volt_z,0.0
comp3,42,volt_rng7,48.938201904296875
comp3,42,rotate_m3,0.0
comp3,42,rotate_s3,0.0
comp3,42,rotate_m7,0.0
comp3,42,rotate_s7,0.0
comp3,42,rotate_m14,0.0
comp3,42,rotate_s14,147.03030014038086
comp3,42,rotate_m30,248.5840950012207
comp3,42,rotate_s30,512.7397956848145
comp3,42,rotate_trend,0.0
comp3,42,rotate_z,0.0
comp3,42,rotate_rng7,0.0
comp3,42,pressure_m3,0.0
comp3,42,pressure_s3,0.0
comp3,42,pressure_m7,0.0
comp3,42,pressure_s7,0.0
comp3,42,pressure_m14,103.93499755859375
comp3,42,pressure_s14,0.0
comp3,42,pressure_m30,392.0667953491211
comp3,42,pressure_s30,238.57360076904297
comp3,42,pressure_trend,57.464900970458984
comp3,42,pressure_z,0.0
comp3,42,pressure_rng7,0.0
comp3,42,vibration_m3,0.0
comp3,42,vibration_s3,0.0
comp3,42,vibration_m7,0.0
comp3,42,vibration_s7,0.0
comp3,42,vibration_m14,0.0
comp3,42,vibration_s14,0.0
comp3,42,vibration_m30,58.179100036621094
comp3,42,vibration_s30,716.4084892272949
comp3,42,vibration_trend,52.083499908447266
comp3,42,vibration_z,0.0
comp3,42,vibration_rng7,0.0
comp3,42,err_any,0.0
comp3,42,error1_7d,0.0
comp3,42,error2_7d,0.0
comp3,42,error3_7d,0.0
comp3,42,error4_7d,0.0
comp3,42,error5_7d,0.0
comp3,42,err_any_7d,0.0
comp3,42,error1_30d,250.1374969482422
comp3,42,error2_30d,126.52130508422852
comp3,42,error3_30d,113.33269500732422
comp3,42,error4_30d,0.0
