model,machineID,start,end,duration_hours
IQR,11,2015-11-24 10:00:00,2015-11-24 10:00:00,1.0
IQR,11,2015-11-24 13:00:00,2015-11-24 13:00:00,1.0
IQR,11,2015-11-24 15:00:00,2015-11-24 16:00:00,2.0
IQR,11,2015-11-24 19:00:00,2015-11-24 19:00:00,1.0
IQR,11,2015-11-25 01:00:00,2015-11-25 01:00:00,1.0
IQR,11,2015-11-26 00:00:00,2015-11-26 00:00:00,1.0
IQR,11,2015-11-27 00:00:00,2015-11-27 00:00:00,1.0
IQR,11,2015-11-27 04:00:00,2015-11-27 04:00:00,1.0
IQR,11,2015-11-30 14:00:00,2015-11-30 14:00:00,1.0
IQR,11,2015-11-30 20:00:00,2015-11-30 20:00:00,1.0
IQR,11,2015-12-01 05:00:00,2015-12-01 05:00:00,1.0
IQR,11,2015-12-01 08:00:00,2015-12-01 09:00:00,2.0
IQR,11,2015-12-01 17:00:00,2015-12-01 17:00:00,1.0
IQR,11,2015-12-01 21:00:00,2015-12-01 21:00:00,1.0
IQR,11,2015-12-01 23:00:00,2015-12-02 00:00:00,2.0
IQR,11,2015-12-02 02:00:00,2015-12-02 02:00:00,1.0
IQR,11,2015-12-02 08:00:00,2015-12-02 09:00:00,2.0
IQR,11,2015-12-02 23:00:00,2015-12-02 23:00:00,1.0
IQR,11,2015-12-04 07:00:00,2015-12-04 07:00:00,1.0
IQR,11,2015-12-09 06:00:00,2015-12-09 06:00:00,1.0
IQR,11,2015-12-13 04:00:00,2015-12-13 04:00:00,1.0
IQR,11,2015-12-13 08:00:00,2015-12-13 08:00:00,1.0
IQR,11,2015-12-13 19:00:00,2015-12-13 20:00:00,2.0
IQR,11,2015-12-14 05:00:00,2015-12-14 05:00:00,1.0
IQR,11,2015-12-14 07:00:00,2015-12-14 08:00:00,2.0
IQR,11,2015-12-14 10:00:00,2015-12-14 10:00:00,1.0
IQR,11,2015-12-14 12:00:00,2015-12-14 12:00:00,1.0
IQR,11,2015-12-14 15:00:00,2015-12-14 15:00:00,1.0
IQR,11,2015-12-14 17:00:00,2015-12-14 20:00:00,4.0
IQR,11,2015-12-15 07:00:00,2015-12-15 07:00:00,1.0
IQR,11,2015-12-15 13:00:00,2015-12-15 14:00:00,2.0
IQR,11,2015-12-15 16:00:00,2015-12-15 18:00:00,3.0
IQR,11,2015-12-15 22:00:00,2015-12-15 23:00:00,2.0
IQR,11,2015-12-16 03:00:00,2015-12-16 03:00:00,1.0
IQR,11,2015-12-16 05:00:00,2015-12-16 05:00:00,1.0
IQR,11,2015-12-16 21:00:00,2015-12-16 21:00:00,1.0
IQR,11,2015-12-17 00:00:00,2015-12-17 00:00:00,1.0
IQR,11,2015-12-17 12:00:00,2015-12-17 12:00:00,1.0
IQR,11,2015-12-18 08:00:00,2015-12-18 08:00:00,1.0
IQR,11,2015-12-18 18:00:00,2015-12-18 18:00:00,1.0
IQR,11,2015-12-19 17:00:00,2015-12-19 17:00:00,1.0
IQR,11,2015-12-19 20:00:00,2015-12-19 20:00:00,1.0
IQR,11,2015-12-21 03:00:00,2015-12-21 03:00:00,1.0
IQR,11,2015-12-22 01:00:00,2015-12-22 01:00:00,1.0
IQR,11,2015-12-22 21:00:00,2015-12-22 21:00:00,1.0
IQR,11,2015-12-24 17:00:00,2015-12-24 17:00:00,1.0
IQR,11,2015-12-26 05:00:00,2015-12-26 05:00:00,1.0
IQR,11,2015-12-27 23:00:00,2015-12-27 23:00:00,1.0
IQR,11,2015-12-28 02:00:00,2015-12-28 03:00:00,2.0
IQR,11,2015-12-28 05:00:00,2015-12-28 07:00:00,3.0
IQR,11,2015-12-28 10:00:00,2015-12-28 11:00:00,2.0
IQR,11,2015-12-28 13:00:00,2015-12-28 18:00:00,6.0
IQR,11,2015-12-29 01:00:00,2015-12-29 01:00:00,1.0
IQR,11,2015-12-29 14:00:00,2015-12-29 14:00:00,1.0
IQR,11,2015-12-29 17:00:00,2015-12-29 17:00:00,1.0
IQR,11,2015-12-29 19:00:00,2015-12-29 20:00:00,2.0
IQR,12,2015-10-23 03:00:00,2015-10-23 03:00:00,1.0
IQR,12,2015-10-24 02:00:00,2015-10-24 02:00:00,1.0
IQR,12,2015-11-02 00:00:00,2015-11-02 00:00:00,1.0
IQR,12,2015-11-02 07:00:00,2015-11-02 07:00:00,1.0
IQR,12,2015-11-06 07:00:00,2015-11-06 07:00:00,1.0
IQR,12,2015-11-06 22:00:00,2015-11-06 22:00:00,1.0
IQR,12,2015-11-07 01:00:00,2015-11-07 01:00:00,1.0
IQR,12,2015-11-07 23:00:00,2015-11-07 23:00:00,1.0
IQR,12,2015-11-08 07:00:00,2015-11-08 08:00:00,2.0
IQR,12,2015-11-10 22:00:00,2015-11-10 22:00:00,1.0
IQR,12,2015-11-11 00:00:00,2015-11-11 00:00:00,1.0
IQR,12,2015-11-11 05:00:00,2015-11-11 05:00:00,1.0
IQR,12,2015-11-11 16:00:00,2015-11-11 16:00:00,1.0
IQR,12,2015-11-11 23:00:00,2015-11-11 23:00:00,1.0
IQR,12,2015-11-12 01:00:00,2015-11-12 01:00:00,1.0
IQR,12,2015-11-12 04:00:00,2015-11-12 04:00:00,1.0
IQR,12,2015-11-12 07:00:00,2015-11-12 07:00:00,1.0
IQR,12,2015-11-14 14:00:00,2015-11-14 14:00:00,1.0
IQR,12,2015-11-17 01:00:00,2015-11-17 01:00:00,1.0
IQR,12,2015-11-19 17:00:00,2015-11-19 17:00:00,1.0
IQR,12,2015-11-22 06:00:00,2015-11-22 06:00:00,1.0
IQR,12,2015-11-22 22:00:00,2015-11-22 22:00:00,1.0
IQR,12,2015-11-24 18:00:00,2015-11-24 18:00:00,1.0
IQR,12,2015-11-24 23:00:00,2015-11-24 23:00:00,1.0
IQR,12,2015-11-25 02:00:00,2015-11-25 02:00:00,1.0
IQR,12,2015-11-25 04:00:00,2015-11-25 04:00:00,1.0
IQR,12,2015-11-25 10:00:00,2015-11-25 11:00:00,2.0
IQR,12,2015-11-25 14:00:00,2015-11-25 15:00:00,2.0
IQR,12,2015-11-26 01:00:00,2015-11-26 02:00:00,2.0
IQR,12,2015-11-26 20:00:00,2015-11-26 20:00:00,1.0
IQR,12,2015-11-29 07:00:00,2015-11-29 07:00:00,1.0
IQR,12,2015-12-02 09:00:00,2015-12-02 09:00:00,1.0
IQR,12,2015-12-03 05:00:00,2015-12-03 05:00:00,1.0
IQR,12,2015-12-04 20:00:00,2015-12-04 20:00:00,1.0
IQR,12,2015-12-06 00:00:00,2015-12-06 00:00:00,1.0
IQR,12,2015-12-09 05:00:00,2015-12-09 05:00:00,1.0
IQR,12,2015-12-10 07:00:00,2015-12-10 07:00:00,1.0
IQR,12,2015-12-15 22:00:00,2015-12-15 22:00:00,1.0
IQR,12,2015-12-16 04:00:00,2015-12-16 04:00:00,1.0
IQR,12,2015-12-25 22:00:00,2015-12-25 22:00:00,1.0
IQR,12,2015-12-27 08:00:00,2015-12-27 08:00:00,1.0
IQR,12,2015-12-27 20:00:00,2015-12-27 20:00:00,1.0
IQR,12,2015-12-28 06:00:00,2015-12-28 06:00:00,1.0
IQR,12,2015-12-30 02:00:00,2015-12-30 02:00:00,1.0
IQR,12,2015-12-31 17:00:00,2015-12-31 17:00:00,1.0
IQR,13,2015-10-21 10:00:00,2015-10-21 10:00:00,1.0
IQR,13,2015-10-21 16:00:00,2015-10-21 16:00:00,1.0
IQR,13,2015-10-22 07:00:00,2015-10-22 07:00:00,1.0
IQR,13,2015-10-22 15:00:00,2015-10-22 15:00:00,1.0
IQR,13,2015-10-23 00:00:00,2015-10-23 00:00:00,1.0
IQR,13,2015-10-26 06:00:00,2015-10-26 06:00:00,1.0
IQR,13,2015-10-26 11:00:00,2015-10-26 11:00:00,1.0
IQR,13,2015-10-29 20:00:00,2015-10-29 20:00:00,1.0
IQR,13,2015-10-30 10:00:00,2015-10-30 10:00:00,1.0
IQR,13,2015-10-31 14:00:00,2015-10-31 14:00:00,1.0
IQR,13,2015-11-01 09:00:00,2015-11-01 09:00:00,1.0
IQR,13,2015-11-02 10:00:00,2015-11-02 10:00:00,1.0
IQR,13,2015-11-05 01:00:00,2015-11-05 01:00:00,1.0
IQR,13,2015-11-05 06:00:00,2015-11-05 06:00:00,1.0
IQR,13,2015-11-06 14:00:00,2015-11-06 14:00:00,1.0
IQR,13,2015-11-08 17:00:00,2015-11-08 17:00:00,1.0
IQR,13,2015-11-09 00:00:00,2015-11-09 00:00:00,1.0
IQR,13,2015-11-09 03:00:00,2015-11-09 03:00:00,1.0
IQR,13,2015-11-09 08:00:00,2015-11-09 08:00:00,1.0
IQR,13,2015-11-09 10:00:00,2015-11-09 10:00:00,1.0
IQR,13,2015-11-10 10:00:00,2015-11-10 10:00:00,1.0
IQR,13,2015-11-17 04:00:00,2015-11-17 04:00:00,1.0
IQR,13,2015-11-18 18:00:00,2015-11-18 18:00:00,1.0
IQR,13,2015-11-19 11:00:00,2015-11-19 11:00:00,1.0
IQR,13,2015-11-21 11:00:00,2015-11-21 11:00:00,1.0
IQR,13,2015-11-23 14:00:00,2015-11-23 14:00:00,1.0
IQR,13,2015-11-27 22:00:00,2015-11-27 22:00:00,1.0
IQR,13,2015-12-02 02:00:00,2015-12-02 02:00:00,1.0
IQR,13,2015-12-02 19:00:00,2015-12-02 20:00:00,2.0
IQR,13,2015-12-04 01:00:00,2015-12-04 01:00:00,1.0
IQR,13,2015-12-04 15:00:00,2015-12-04 15:00:00,1.0
IQR,13,2015-12-05 10:00:00,2015-12-05 10:00:00,1.0
IQR,13,2015-12-05 16:00:00,2015-12-05 16:00:00,1.0
IQR,13,2015-12-06 23:00:00,2015-12-06 23:00:00,1.0
IQR,13,2015-12-07 04:00:00,2015-12-07 04:00:00,1.0
IQR,13,2015-12-08 13:00:00,2015-12-08 13:00:00,1.0
IQR,13,2015-12-08 16:00:00,2015-12-08 16:00:00,1.0
IQR,13,2015-12-09 13:00:00,2015-12-09 13:00:00,1.0
IQR,13,2015-12-11 13:00:00,2015-12-11 13:00:00,1.0
IQR,13,2015-12-11 16:00:00,2015-12-11 17:00:00,2.0
IQR,13,2015-12-13 11:00:00,2015-12-13 11:00:00,1.0
IQR,13,2015-12-14 16:00:00,2015-12-14 16:00:00,1.0
IQR,13,2015-12-16 07:00:00,2015-12-16 07:00:00,1.0
IQR,13,2015-12-17 09:00:00,2015-12-17 09:00:00,1.0
IQR,13,2015-12-20 07:00:00,2015-12-20 08:00:00,2.0
IQR,13,2015-12-20 10:00:00,2015-12-20 10:00:00,1.0
IQR,13,2015-12-20 17:00:00,2015-12-20 19:00:00,3.0
IQR,13,2015-12-21 01:00:00,2015-12-21 01:00:00,1.0
IQR,13,2015-12-21 03:00:00,2015-12-21 03:00:00,1.0
IQR,13,2015-12-21 05:00:00,2015-12-21 05:00:00,1.0
IQR,13,2015-12-21 08:00:00,2015-12-21 08:00:00,1.0
IQR,13,2015-12-21 15:00:00,2015-12-21 17:00:00,3.0
IQR,13,2015-12-22 01:00:00,2015-12-22 01:00:00,1.0
IQR,13,2015-12-22 06:00:00,2015-12-22 06:00:00,1.0
IQR,13,2015-12-22 12:00:00,2015-12-22 12:00:00,1.0
IQR,13,2015-12-23 01:00:00,2015-12-23 01:00:00,1.0
IQR,13,2015-12-23 21:00:00,2015-12-23 21:00:00,1.0
IQR,13,2015-12-26 16:00:00,2015-12-26 17:00:00,2.0
IQR,13,2015-12-30 03:00:00,2015-12-30 03:00:00,1.0
IQR,13,2015-12-31 07:00:00,2015-12-31 08:00:00,2.0
IQR,13,2015-12-31 14:00:00,2015-12-31 14:00:00,1.0
IQR,14,2015-10-21 11:00:00,2015-10-21 11:00:00,1.0
IQR,14,2015-10-22 13:00:00,2015-10-22 13:00:00,1.0
IQR,14,2015-10-22 18:00:00,2015-10-22 18:00:00,1.0
IQR,14,2015-10-23 17:00:00,2015-10-23 17:00:00,1.0
IQR,14,2015-10-24 16:00:00,2015-10-24 16:00:00,1.0
IQR,14,2015-10-26 04:00:00,2015-10-26 04:00:00,1.0
IQR,14,2015-10-27 10:00:00,2015-10-27 10:00:00,1.0
IQR,14,2015-10-28 15:00:00,2015-10-28 15:00:00,1.0
IQR,14,2015-10-28 22:00:00,2015-10-28 22:00:00,1.0
IQR,14,2015-11-09 04:00:00,2015-11-09 04:00:00,1.0
IQR,14,2015-11-09 15:00:00,2015-11-09 15:00:00,1.0
IQR,14,2015-11-10 21:00:00,2015-11-10 21:00:00,1.0
IQR,14,2015-11-11 21:00:00,2015-11-11 21:00:00,1.0
IQR,14,2015-11-13 03:00:00,2015-11-13 03:00:00,1.0
IQR,14,2015-11-14 20:00:00,2015-11-14 20:00:00,1.0
IQR,14,2015-11-16 17:00:00,2015-11-16 17:00:00,1.0
IQR,14,2015-11-17 03:00:00,2015-11-17 03:00:00,1.0
IQR,14,2015-11-18 04:00:00,2015-11-18 04:00:00,1.0
IQR,14,2015-11-19 23:00:00,2015-11-19 23:00:00,1.0
IQR,14,2015-11-24 04:00:00,2015-11-24 04:00:00,1.0
IQR,14,2015-11-25 00:00:00,2015-11-25 00:00:00,1.0
IQR,14,2015-11-25 03:00:00,2015-11-25 03:00:00,1.0
IQR,14,2015-11-25 06:00:00,2015-11-25 08:00:00,3.0
IQR,14,2015-11-25 11:00:00,2015-11-25 13:00:00,3.0
IQR,14,2015-11-25 16:00:00,2015-11-25 18:00:00,3.0
IQR,14,2015-11-25 20:00:00,2015-11-25 21:00:00,2.0
IQR,14,2015-11-25 23:00:00,2015-11-25 23:00:00,1.0
IQR,14,2015-11-26 09:00:00,2015-11-26 09:00:00,1.0
IQR,14,2015-11-26 14:00:00,2015-11-26 14:00:00,1.0
IQR,14,2015-11-26 17:00:00,2015-11-26 19:00:00,3.0
IQR,14,2015-11-26 23:00:00,2015-11-26 23:00:00,1.0
IQR,14,2015-11-28 04:00:00,2015-11-28 04:00:00,1.0
IQR,14,2015-11-28 12:00:00,2015-11-28 12:00:00,1.0
IQR,14,2015-11-29 13:00:00,2015-11-29 13:00:00,1.0
IQR,14,2015-11-29 20:00:00,2015-11-29 20:00:00,1.0
IQR,14,2015-11-30 06:00:00,2015-11-30 06:00:00,1.0
IQR,14,2015-12-01 05:00:00,2015-12-01 05:00:00,1.0
IQR,14,2015-12-07 04:00:00,2015-12-07 04:00:00,1.0
IQR,14,2015-12-09 07:00:00,2015-12-09 07:00:00,1.0
IQR,14,2015-12-11 02:00:00,2015-12-11 02:00:00,1.0
IQR,14,2015-12-15 02:00:00,2015-12-15 02:00:00,1.0
IQR,14,2015-12-17 00:00:00,2015-12-17 00:00:00,1.0
IQR,14,2015-12-19 21:00:00,2015-12-19 21:00:00,1.0
IQR,14,2015-12-23 08:00:00,2015-12-23 08:00:00,1.0
IQR,14,2015-12-24 04:00:00,2015-12-24 04:00:00,1.0
IQR,14,2015-12-24 20:00:00,2015-12-25 01:00:00,6.0
IQR,14,2015-12-25 04:00:00,2015-12-25 04:00:00,1.0
IQR,14,2015-12-25 09:00:00,2015-12-25 09:00:00,1.0
IQR,14,2015-12-25 11:00:00,2015-12-25 12:00:00,2.0
IQR,14,2015-12-25 14:00:00,2015-12-25 14:00:00,1.0
IQR,14,2015-12-25 18:00:00,2015-12-25 18:00:00,1.0
IQR,14,2015-12-25 21:00:00,2015-12-26 00:00:00,4.0
IQR,14,2015-12-26 06:00:00,2015-12-26 06:00:00,1.0
IQR,14,2015-12-26 10:00:00,2015-12-26 11:00:00,2.0
IQR,14,2015-12-26 13:00:00,2015-12-26 15:00:00,3.0
IQR,14,2015-12-30 11:00:00,2015-12-30 11:00:00,1.0
IQR,14,2015-12-31 17:00:00,2015-12-31 17:00:00,1.0
IQR,14,2015-12-31 19:00:00,2015-12-31 19:00:00,1.0
IQR,15,2015-10-21 16:00:00,2015-10-21 16:00:00,1.0
IQR,15,2015-10-21 20:00:00,2015-10-21 20:00:00,1.0
IQR,15,2015-10-21 23:00:00,2015-10-21 23:00:00,1.0
IQR,15,2015-10-22 22:00:00,2015-10-22 22:00:00,1.0
IQR,15,2015-10-23 15:00:00,2015-10-23 15:00:00,1.0
IQR,15,2015-10-27 22:00:00,2015-10-27 22:00:00,1.0
IQR,15,2015-10-28 04:00:00,2015-10-28 04:00:00,1.0
IQR,15,2015-10-28 10:00:00,2015-10-28 10:00:00,1.0
IQR,15,2015-10-28 19:00:00,2015-10-28 19:00:00,1.0
IQR,15,2015-10-29 08:00:00,2015-10-29 08:00:00,1.0
IQR,15,2015-10-30 06:00:00,2015-10-30 07:00:00,2.0
IQR,15,2015-10-30 15:00:00,2015-10-30 15:00:00,1.0
IQR,15,2015-10-30 21:00:00,2015-10-30 21:00:00,1.0
IQR,15,2015-10-31 04:00:00,2015-10-31 04:00:00,1.0
IQR,15,2015-10-31 06:00:00,2015-10-31 06:00:00,1.0
IQR,15,2015-10-31 10:00:00,2015-10-31 12:00:00,3.0
IQR,15,2015-10-31 16:00:00,2015-10-31 16:00:00,1.0
IQR,15,2015-10-31 19:00:00,2015-10-31 19:00:00,1.0
IQR,15,2015-10-31 22:00:00,2015-10-31 23:00:00,2.0
IQR,15,2015-11-01 04:00:00,2015-11-01 05:00:00,2.0
IQR,15,2015-11-02 16:00:00,2015-11-02 16:00:00,1.0
IQR,15,2015-11-03 16:00:00,2015-11-03 16:00:00,1.0
IQR,15,2015-11-04 12:00:00,2015-11-04 12:00:00,1.0
IQR,15,2015-11-05 07:00:00,2015-11-05 07:00:00,1.0
IQR,15,2015-11-08 15:00:00,2015-11-08 15:00:00,1.0
IQR,15,2015-11-10 12:00:00,2015-11-10 12:00:00,1.0
IQR,15,2015-11-11 19:00:00,2015-11-11 19:00:00,1.0
IQR,15,2015-11-14 08:00:00,2015-11-14 08:00:00,1.0
IQR,15,2015-11-14 10:00:00,2015-11-14 10:00:00,1.0
IQR,15,2015-11-14 13:00:00,2015-11-14 13:00:00,1.0
IQR,15,2015-11-14 19:00:00,2015-11-14 19:00:00,1.0
IQR,15,2015-11-15 00:00:00,2015-11-15 00:00:00,1.0
IQR,15,2015-11-15 03:00:00,2015-11-15 03:00:00,1.0
IQR,15,2015-11-15 10:00:00,2015-11-15 10:00:00,1.0
IQR,15,2015-11-15 15:00:00,2015-11-15 17:00:00,3.0
IQR,15,2015-11-15 19:00:00,2015-11-15 19:00:00,1.0
IQR,15,2015-11-16 03:00:00,2015-11-16 03:00:00,1.0
IQR,15,2015-11-16 05:00:00,2015-11-16 05:00:00,1.0
IQR,15,2015-11-16 07:00:00,2015-11-16 07:00:00,1.0
IQR,15,2015-11-17 23:00:00,2015-11-17 23:00:00,1.0
IQR,15,2015-11-19 08:00:00,2015-11-19 08:00:00,1.0
IQR,15,2015-11-21 01:00:00,2015-11-21 01:00:00,1.0
IQR,15,2015-11-21 16:00:00,2015-11-21 16:00:00,1.0
IQR,15,2015-11-22 03:00:00,2015-11-22 03:00:00,1.0
IQR,15,2015-11-24 01:00:00,2015-11-24 01:00:00,1.0
IQR,15,2015-11-26 18:00:00,2015-11-26 18:00:00,1.0
IQR,15,2015-11-28 00:00:00,2015-11-28 00:00:00,1.0
IQR,15,2015-12-01 09:00:00,2015-12-01 09:00:00,1.0
IQR,15,2015-12-02 14:00:00,2015-12-02 14:00:00,1.0
IQR,15,2015-12-03 13:00:00,2015-12-03 13:00:00,1.0
IQR,15,2015-12-05 21:00:00,2015-12-05 21:00:00,1.0
IQR,15,2015-12-06 07:00:00,2015-12-06 07:00:00,1.0
IQR,15,2015-12-07 02:00:00,2015-12-07 02:00:00,1.0
IQR,15,2015-12-09 02:00:00,2015-12-09 02:00:00,1.0
IQR,15,2015-12-10 00:00:00,2015-12-10 00:00:00,1.0
IQR,15,2015-12-16 18:00:00,2015-12-16 18:00:00,1.0
IQR,15,2015-12-20 21:00:00,2015-12-20 21:00:00,1.0
IQR,15,2015-12-21 03:00:00,2015-12-21 04:00:00,2.0
IQR,15,2015-12-27 03:00:00,2015-12-27 03:00:00,1.0
IQR,15,2015-12-28 00:00:00,2015-12-28 02:00:00,3.0
IQR,15,2015-12-28 10:00:00,2015-12-28 10:00:00,1.0
IQR,15,2015-12-28 19:00:00,2015-12-28 19:00:00,1.0
IQR,15,2015-12-28 21:00:00,2015-12-28 21:00:00,1.0
IQR,15,2015-12-29 00:00:00,2015-12-29 00:00:00,1.0
IQR,15,2015-12-29 03:00:00,2015-12-29 04:00:00,2.0
IQR,15,2015-12-29 06:00:00,2015-12-29 13:00:00,8.0
IQR,15,2015-12-29 15:00:00,2015-12-30 08:00:00,18.0
IQR,15,2015-12-30 10:00:00,2015-12-30 21:00:00,12.0
IQR,15,2015-12-31 04:00:00,2015-12-31 05:00:00,2.0
IQR,15,2015-12-31 07:00:00,2015-12-31 07:00:00,1.0
IQR,15,2015-12-31 11:00:00,2015-12-31 11:00:00,1.0
IQR,15,2015-12-31 15:00:00,2015-12-31 15:00:00,1.0
IQR,15,2015-12-31 18:00:00,2015-12-31 18:00:00,1.0
IQR,15,2015-12-31 20:00:00,2015-12-31 22:00:00,3.0
IQR,15,2016-01-01 00:00:00,2016-01-01 02:00:00,3.0
IQR,16,2015-10-22 07:00:00,2015-10-22 07:00:00,1.0
IQR,16,2015-10-22 14:00:00,2015-10-22 14:00:00,1.0
IQR,16,2015-10-25 17:00:00,2015-10-25 19:00:00,3.0
IQR,16,2015-10-26 00:00:00,2015-10-26 00:00:00,1.0
IQR,16,2015-10-26 03:00:00,2015-10-26 03:00:00,1.0
IQR,16,2015-10-26 07:00:00,2015-10-26 10:00:00,4.0
IQR,16,2015-10-26 13:00:00,2015-10-26 13:00:00,1.0
IQR,16,2015-10-26 17:00:00,2015-10-26 19:00:00,3.0
IQR,16,2015-10-27 03:00:00,2015-10-27 03:00:00,1.0
IQR,16,2015-10-27 08:00:00,2015-10-27 08:00:00,1.0
IQR,16,2015-10-28 05:00:00,2015-10-28 05:00:00,1.0
IQR,16,2015-11-01 22:00:00,2015-11-01 22:00:00,1.0
IQR,16,2015-11-03 00:00:00,2015-11-03 00:00:00,1.0
IQR,16,2015-11-07 05:00:00,2015-11-07 05:00:00,1.0
IQR,16,2015-11-10 19:00:00,2015-11-10 19:00:00,1.0
IQR,16,2015-11-12 07:00:00,2015-11-12 07:00:00,1.0
IQR,16,2015-11-12 09:00:00,2015-11-12 09:00:00,1.0
IQR,16,2015-11-12 12:00:00,2015-11-12 12:00:00,1.0
IQR,16,2015-11-13 01:00:00,2015-11-13 01:00:00,1.0
IQR,16,2015-11-17 19:00:00,2015-11-17 19:00:00,1.0
IQR,16,2015-11-18 20:00:00,2015-11-18 20:00:00,1.0
IQR,16,2015-11-18 22:00:00,2015-11-18 22:00:00,1.0
IQR,16,2015-11-19 02:00:00,2015-11-19 02:00:00,1.0
IQR,16,2015-11-19 09:00:00,2015-11-19 09:00:00,1.0
IQR,16,2015-11-19 11:00:00,2015-11-19 12:00:00,2.0
IQR,16,2015-11-19 17:00:00,2015-11-19 18:00:00,2.0
IQR,16,2015-11-19 22:00:00,2015-11-19 22:00:00,1.0
IQR,16,2015-11-20 04:00:00,2015-11-20 04:00:00,1.0
IQR,16,2015-11-20 06:00:00,2015-11-20 06:00:00,1.0
IQR,16,2015-11-20 14:00:00,2015-11-20 15:00:00,2.0
IQR,16,2015-11-20 17:00:00,2015-11-20 17:00:00,1.0
IQR,16,2015-11-20 21:00:00,2015-11-20 21:00:00,1.0
IQR,16,2015-11-21 00:00:00,2015-11-21 00:00:00,1.0
IQR,16,2015-11-21 02:00:00,2015-11-21 02:00:00,1.0
IQR,16,2015-11-21 04:00:00,2015-11-21 04:00:00,1.0
IQR,16,2015-11-22 22:00:00,2015-11-22 22:00:00,1.0
IQR,16,2015-11-25 20:00:00,2015-11-25 20:00:00,1.0
IQR,16,2015-11-26 08:00:00,2015-11-26 08:00:00,1.0
IQR,16,2015-11-26 10:00:00,2015-11-26 10:00:00,1.0
IQR,16,2015-11-26 12:00:00,2015-11-26 12:00:00,1.0
IQR,16,2015-11-27 00:00:00,2015-11-27 02:00:00,3.0
IQR,16,2015-11-27 11:00:00,2015-11-27 12:00:00,2.0
IQR,16,2015-11-27 14:00:00,2015-11-27 15:00:00,2.0
IQR,16,2015-11-27 17:00:00,2015-11-27 17:00:00,1.0
IQR,16,2015-11-27 20:00:00,2015-11-27 20:00:00,1.0
IQR,16,2015-11-27 23:00:00,2015-11-27 23:00:00,1.0
IQR,16,2015-11-28 03:00:00,2015-11-28 04:00:00,2.0
IQR,16,2015-11-28 07:00:00,2015-11-28 08:00:00,2.0
IQR,16,2015-11-30 10:00:00,2015-11-30 10:00:00,1.0
IQR,16,2015-12-04 03:00:00,2015-12-04 03:00:00,1.0
IQR,16,2015-12-06 00:00:00,2015-12-06 00:00:00,1.0
IQR,16,2015-12-06 15:00:00,2015-12-06 15:00:00,1.0
IQR,16,2015-12-08 15:00:00,2015-12-08 15:00:00,1.0
IQR,16,2015-12-09 08:00:00,2015-12-09 08:00:00,1.0
IQR,16,2015-12-10 08:00:00,2015-12-10 09:00:00,2.0
IQR,16,2015-12-10 14:00:00,2015-12-10 16:00:00,3.0
IQR,16,2015-12-10 18:00:00,2015-12-11 03:00:00,10.0
IQR,16,2015-12-11 05:00:00,2015-12-11 05:00:00,1.0
IQR,16,2015-12-11 07:00:00,2015-12-11 10:00:00,4.0
IQR,16,2015-12-11 14:00:00,2015-12-11 15:00:00,2.0
IQR,16,2015-12-11 18:00:00,2015-12-11 18:00:00,1.0
IQR,16,2015-12-11 20:00:00,2015-12-11 23:00:00,4.0
IQR,16,2015-12-12 01:00:00,2015-12-12 02:00:00,2.0
IQR,16,2015-12-12 04:00:00,2015-12-12 06:00:00,3.0
IQR,16,2015-12-15 01:00:00,2015-12-15 01:00:00,1.0
IQR,16,2015-12-18 02:00:00,2015-12-18 02:00:00,1.0
IQR,16,2015-12-19 12:00:00,2015-12-19 12:00:00,1.0
IQR,16,2015-12-21 07:00:00,2015-12-21 07:00:00,1.0
IQR,16,2015-12-24 10:00:00,2015-12-24 10:00:00,1.0
IQR,16,2015-12-24 17:00:00,2015-12-24 17:00:00,1.0
IQR,16,2015-12-26 19:00:00,2015-12-26 19:00:00,1.0
IQR,16,2015-12-27 06:00:00,2015-12-27 06:00:00,1.0
IQR,16,2015-12-27 16:00:00,2015-12-27 16:00:00,1.0
IQR,16,2015-12-28 00:00:00,2015-12-28 00:00:00,1.0
IQR,16,2015-12-28 06:00:00,2015-12-28 06:00:00,1.0
IQR,16,2015-12-28 11:00:00,2015-12-28 11:00:00,1.0
IQR,16,2015-12-28 15:00:00,2015-12-28 15:00:00,1.0
IQR,16,2015-12-29 15:00:00,2015-12-29 15:00:00,1.0
IQR,16,2015-12-30 07:00:00,2015-12-30 07:00:00,1.0
IQR,16,2015-12-30 12:00:00,2015-12-30 12:00:00,1.0
IQR,16,2015-12-30 23:00:00,2015-12-30 23:00:00,1.0
IQR,16,2015-12-31 04:00:00,2015-12-31 04:00:00,1.0
IQR,16,2015-12-31 06:00:00,2015-12-31 06:00:00,1.0
IQR,16,2015-12-31 17:00:00,2015-12-31 17:00:00,1.0
IQR,16,2015-12-31 22:00:00,2015-12-31 22:00:00,1.0
IQR,17,2015-10-21 08:00:00,2015-10-21 08:00:00,1.0
IQR,17,2015-10-21 20:00:00,2015-10-21 20:00:00,1.0
IQR,17,2015-10-22 00:00:00,2015-10-22 00:00:00,1.0
IQR,17,2015-10-25 10:00:00,2015-10-25 10:00:00,1.0
IQR,17,2015-10-25 22:00:00,2015-10-25 22:00:00,1.0
IQR,17,2015-10-26 06:00:00,2015-10-26 06:00:00,1.0
IQR,17,2015-10-26 08:00:00,2015-10-26 10:00:00,3.0
IQR,17,2015-10-26 12:00:00,2015-10-26 13:00:00,2.0
